일자|시간|구분,공급량
2019-01-13 08 E,3339.4438
2019-01-13 09 E,3393.6292
2019-01-13 10 E,3258.6487
2019-01-13 11 E,3176.963
2019-01-13 12 E,2906.2905
2019-01-13 13 E,2617.2039
2019-01-13 14 E,2521.2495
2019-01-13 15 E,2426.7815
2019-01-13 16 E,2419.7583
2019-01-13 17 E,2490.1067
2019-01-13 18 E,2856.464
2019-01-13 19 E,3308.7607
2019-01-13 20 E,3392.4395
2019-01-13 21 E,3369.7588
2019-01-13 22 E,3292.0154
2019-01-13 23 E,3143.1055
2019-01-13 24 E,2948.9329
2019-01-14 01 E,2640.09
2019-01-14 02 E,2252.904
2019-01-14 03 E,2170.2917
2019-01-14 04 E,2224.5312
2019-01-14 05 E,2424.6143
2019-01-14 06 E,2576.7922
2019-01-14 07 E,2946.7185
2019-01-14 08 E,3409.2766
2019-01-14 09 E,3465.0735
2019-01-14 10 E,3390.4185
2019-01-14 11 E,3248.0195
2019-01-14 12 E,2935.985
2019-01-14 13 E,2657.4004
2019-01-14 14 E,2525.3362
2019-01-14 15 E,2459.2761
2019-01-14 16 E,2454.8013
2019-01-14 17 E,2530.1084
2019-01-14 18 E,2858.7737
2019-01-14 19 E,3356.4585
2019-01-14 20 E,3433.8486
2019-01-14 21 E,3402.1992
2019-01-14 22 E,3321.0442
2019-01-14 23 E,3213.2393
2019-01-14 24 E,2997.813
2019-01-15 01 E,2631.6125
2019-01-15 02 E,2244.4265
2019-01-15 03 E,2161.8142
2019-01-15 04 E,2189.6936
2019-01-15 05 E,2416.1367
2019-01-15 06 E,2540.4211
2019-01-15 07 E,2910.3477
2019-01-15 08 E,3400.799
2019-01-15 09 E,3456.596
2019-01-15 10 E,3308.1128
2019-01-15 11 E,3239.542
2019-01-15 12 E,2928.2058
2019-01-15 13 E,2649.621
2019-01-15 14 E,2517.557
2019-01-15 15 E,2450.9958
2019-01-15 16 E,2446.521
2019-01-15 17 E,2521.8281
2019-01-15 18 E,2850.9944
2019-01-15 19 E,3348.6792
2019-01-15 20 E,3426.0693
2019-01-15 21 E,3403.3215
2019-01-15 22 E,3312.5667
2019-01-15 23 E,3204.7617
2019-01-15 24 E,2989.3354
2019-01-16 01 E,2641.7446
2019-01-16 02 E,2238.624
2019-01-16 03 E,2093.8809
2019-01-16 04 E,2118.7822
2019-01-16 05 E,2392.075
2019-01-16 06 E,2517.0393
2019-01-16 07 E,2869.8813
2019-01-16 08 E,3325.6448
2019-01-16 09 E,3375.3633
2019-01-16 10 E,3290.8643
2019-01-16 11 E,3164.6328
2019-01-16 12 E,2896.0918
2019-01-16 13 E,2647.1892
2019-01-16 14 E,2515.125
2019-01-16 15 E,2444.4753
2019-01-16 16 E,2440.0005
2019-01-16 17 E,2515.3076
2019-01-16 18 E,2848.5625
2019-01-16 19 E,3346.2473
2019-01-16 20 E,3423.6375
2019-01-16 21 E,3391.988
2019-01-16 22 E,3281.286
2019-01-16 23 E,3160.2197
2019-01-16 24 E,2988.6912
2019-01-17 01 E,2625.17
2019-01-17 02 E,2224.0725
2019-01-17 03 E,2072.9578
2019-01-17 04 E,2118.756
2019-01-17 05 E,2393.6697
2019-01-17 06 E,2512.9492
2019-01-17 07 E,2882.8757
2019-01-17 08 E,3366.2131
2019-01-17 09 E,3345.494
2019-01-17 10 E,3291.596
2019-01-17 11 E,3136.6484
2019-01-17 12 E,2876.9607
2019-01-17 13 E,2629.5566
2019-01-17 14 E,2497.4924
2019-01-17 15 E,2426.8428
2019-01-17 16 E,2422.368
2019-01-17 17 E,2497.675
2019-01-17 18 E,2830.93
2019-01-17 19 E,3329.586
2019-01-17 20 E,3402.936
2019-01-17 21 E,3371.2866
2019-01-17 22 E,3260.5845
2019-01-17 23 E,3139.5183
2019-01-17 24 E,2967.9897
2019-01-18 01 E,2606.595
2019-01-18 02 E,2216.0652
2019-01-18 03 E,2073.0107
2019-01-18 04 E,2095.387
2019-01-18 05 E,2362.7905
2019-01-18 06 E,2487.755
2019-01-18 07 E,2840.597
2019-01-18 08 E,3292.9062
2019-01-18 09 E,3345.6152
2019-01-18 10 E,3213.8113
2019-01-18 11 E,3138.897
2019-01-18 12 E,2871.903
2019-01-18 13 E,2584.1729
2019-01-18 14 E,2488.2185
2019-01-18 15 E,2383.1494
2019-01-18 16 E,2378.6746
2019-01-18 17 E,2453.9817
2019-01-18 18 E,2821.656
2019-01-18 19 E,3273.9526
2019-01-18 20 E,3354.5625
2019-01-18 21 E,3333.659
2019-01-18 22 E,3255.3992
2019-01-18 23 E,3106.4893
2019-01-18 24 E,2912.2883
2019-01-19 01 E,2608.269
2019-01-19 02 E,2224.7424
2019-01-19 03 E,2072.0752
2019-01-19 04 E,2106.6328
2019-01-19 05 E,2318.7183
2019-01-19 06 E,2494.4287
2019-01-19 07 E,2847.2708
2019-01-19 08 E,3266.8884
2019-01-19 09 E,3316.1528
2019-01-19 10 E,3215.4854
2019-01-19 11 E,3140.571
2019-01-19 12 E,2873.5771
2019-01-19 13 E,2585.847
2019-01-19 14 E,2489.8926
2019-01-19 15 E,2394.1077
2019-01-19 16 E,2387.0845
2019-01-19 17 E,2455.6558
2019-01-19 18 E,2823.33
2019-01-19 19 E,3224.399
2019-01-19 20 E,3353.728
2019-01-19 21 E,3335.333
2019-01-19 22 E,3257.0732
2019-01-19 23 E,3108.1633
2019-01-19 24 E,2915.5127
2019-01-20 01 E,2621.859
2019-01-20 02 E,2238.3323
2019-01-20 03 E,2092.4624
2019-01-20 04 E,2127.02
2019-01-20 05 E,2339.1055
2019-01-20 06 E,2514.816
2019-01-20 07 E,2867.658
2019-01-20 08 E,3280.301
2019-01-20 09 E,3329.08
2019-01-20 10 E,3228.4126
2019-01-20 11 E,3154.8018
2019-01-20 12 E,2887.8079
2019-01-20 13 E,2560.4727
2019-01-20 14 E,2504.1233
2019-01-20 15 E,2378.3228
2019-01-20 16 E,2371.2996
2019-01-20 17 E,2439.8708
2019-01-20 18 E,2837.5608
2019-01-20 19 E,3289.8574
2019-01-20 20 E,3373.0652
2019-01-20 21 E,3353.0728
2019-01-20 22 E,3274.813
2019-01-20 23 E,3125.903
2019-01-20 24 E,2931.7021
2019-01-21 01 E,2637.393
2019-01-21 02 E,2251.511
2019-01-21 03 E,2101.6096
2019-01-21 04 E,2123.9858
2019-01-21 05 E,2391.3894
2019-01-21 06 E,2517.8237
2019-01-21 07 E,2870.6658
2019-01-21 08 E,3316.0005
2019-01-21 09 E,3361.5308
2019-01-21 10 E,3228.7708
2019-01-21 11 E,3153.5596
2019-01-21 12 E,2890.0505
2019-01-21 13 E,2602.3203
2019-01-21 14 E,2510.4546
2019-01-21 15 E,2444.3945
2019-01-21 16 E,2439.9197
2019-01-21 17 E,2515.2268
2019-01-21 18 E,2843.892
2019-01-21 19 E,3344.1748
2019-01-21 20 E,3418.496
2019-01-21 21 E,3396.587
2019-01-21 22 E,3302.073
2019-01-21 23 E,3156.4023
2019-01-21 24 E,2984.8455
2019-01-22 01 E,2637.5474
2019-01-22 02 E,2251.6653
2019-01-22 03 E,2095.753
2019-01-22 04 E,2125.3535
2019-01-22 05 E,2340.574
2019-01-22 06 E,2465.3142
2019-01-22 07 E,2869.1265
2019-01-22 08 E,3281.7695
2019-01-22 09 E,3280.9019
2019-01-22 10 E,3234.7864
2019-01-22 11 E,3157.1987
2019-01-22 12 E,2851.0063
2019-01-22 13 E,2562.8696
2019-01-22 14 E,2510.609
2019-01-22 15 E,2444.5488
2019-01-22 16 E,2440.074
2019-01-22 17 E,2515.381
2019-01-22 18 E,2844.0464
2019-01-22 19 E,3344.329
2019-01-22 20 E,3418.6504
2019-01-22 21 E,3396.7412
2019-01-22 22 E,3302.2273
2019-01-22 23 E,3156.5566
2019-01-22 24 E,2984.9998
2019-01-23 01 E,2617.2236
2019-01-23 02 E,2192.45
2019-01-23 03 E,2085.4329
2019-01-23 04 E,2115.9739
2019-01-23 05 E,2319.3452
2019-01-23 06 E,2439.737
2019-01-23 07 E,2786.3823
2019-01-23 08 E,3226.0508
2019-01-23 09 E,3279.5461
2019-01-23 10 E,3218.9788
2019-01-23 11 E,3149.7717
2019-01-23 12 E,2841.5337
2019-01-23 13 E,2520.2798
2019-01-23 14 E,2501.6372
2019-01-23 15 E,2430.4866
2019-01-23 16 E,2426.0117
2019-01-23 17 E,2500.6936
2019-01-23 18 E,2833.9485
2019-01-23 19 E,3332.6045
2019-01-23 20 E,3408.5525
2019-01-23 21 E,3378.227
2019-01-23 22 E,3267.525
2019-01-23 23 E,3143.2195
2019-01-23 24 E,2974.9019
2019-01-24 01 E,2613.807
2019-01-24 02 E,2189.0332
2019-01-24 03 E,2082.016
2019-01-24 04 E,2114.1235
2019-01-24 05 E,2317.4949
2019-01-24 06 E,2437.8867
2019-01-24 07 E,2783.9707
2019-01-24 08 E,3223.6392
2019-01-24 09 E,3277.1345
2019-01-24 10 E,3216.5671
2019-01-24 11 E,3147.36
2019-01-24 12 E,2839.122
2019-01-24 13 E,2517.8682
2019-01-24 14 E,2489.727
2019-01-24 15 E,2426.0127
2019-01-24 16 E,2421.5378
2019-01-24 17 E,2492.8274
2019-01-24 18 E,2828.1445
2019-01-24 19 E,3326.8005
2019-01-24 20 E,3402.7485
2019-01-24 21 E,3371.4553
2019-01-24 22 E,3259.1868
2019-01-24 23 E,3134.8813
2019-01-24 24 E,2968.433
2019-01-25 01 E,2653.0676
2019-01-25 02 E,2351.6882
2019-01-25 03 E,2204.9717
2019-01-25 04 E,2261.5688
2019-01-25 05 E,2462.1753
2019-01-25 06 E,2585.8103
2019-01-25 07 E,2954.8232
2019-01-25 08 E,3405.132
2019-01-25 09 E,3430.2168
2019-01-25 10 E,3364.9995
2019-01-25 11 E,3276.2043
2019-01-25 12 E,2938.4949
2019-01-25 13 E,2654.117
2019-01-25 14 E,2557.3125
2019-01-25 15 E,2418.0293
2019-01-25 16 E,2413.5544
2019-01-25 17 E,2484.844
2019-01-25 18 E,2899.5466
2019-01-25 19 E,3359.9897
2019-01-25 20 E,3421.0566
2019-01-25 21 E,3431.6855
2019-01-25 22 E,3323.9807
2019-01-25 23 E,3180.4026
2019-01-25 24 E,2966.8174
2019-01-26 01 E,2625.958
2019-01-26 02 E,2289.3489
2019-01-26 03 E,2214.0146
2019-01-26 04 E,2244.8755
2019-01-26 05 E,2440.2024
2019-01-26 06 E,2613.0786
2019-01-26 07 E,2934.4563
2019-01-26 08 E,3382.2373
2019-01-26 09 E,3405.386
2019-01-26 10 E,3341.0725
2019-01-26 11 E,3249.6602
2019-01-26 12 E,2912.6116
2019-01-26 13 E,2632.526
2019-01-26 14 E,2575.92
2019-01-26 15 E,2469.1604
2019-01-26 16 E,2465.6643
2019-01-26 17 E,2535.9902
2019-01-26 18 E,2885.7827
2019-01-26 19 E,3334.3975
2019-01-26 20 E,3420.0688
2019-01-26 21 E,3402.1633
2019-01-26 22 E,3328.5076
2019-01-26 23 E,3159.7764
2019-01-26 24 E,3016.0344
2019-01-27 01 E,2569.9924
2019-01-27 02 E,2231.948
2019-01-27 03 E,2144.4937
2019-01-27 04 E,2175.3545
2019-01-27 05 E,2370.6814
2019-01-27 06 E,2546.6167
2019-01-27 07 E,2866.8752
2019-01-27 08 E,3323.7437
2019-01-27 09 E,3366.319
2019-01-27 10 E,3302.0056
2019-01-27 11 E,3213.9001
2019-01-27 12 E,2899.554
2019-01-27 13 E,2619.4683
2019-01-27 14 E,2562.8623
2019-01-27 15 E,2456.1028
2019-01-27 16 E,2452.6067
2019-01-27 17 E,2518.3894
2019-01-27 18 E,2854.7122
2019-01-27 19 E,3297.0286
2019-01-27 20 E,3382.1409
2019-01-27 21 E,3363.6008
2019-01-27 22 E,3285.6423
2019-01-27 23 E,3116.852
2019-01-27 24 E,2942.7642
2019-01-28 01 E,2539.074
2019-01-28 02 E,2152.011
2019-01-28 03 E,2009.1934
2019-01-28 04 E,2050.489
2019-01-28 05 E,2252.892
2019-01-28 06 E,2380.7673
2019-01-28 07 E,2726.8513
2019-01-28 08 E,3171.9846
2019-01-28 09 E,3196.7578
2019-01-28 10 E,3146.6414
2019-01-28 11 E,3097.2964
2019-01-28 12 E,2789.3208
2019-01-28 13 E,2502.6858
2019-01-28 14 E,2411.0125
2019-01-28 15 E,2305.4966
2019-01-28 16 E,2298.4734
2019-01-28 17 E,2355.4912
2019-01-28 18 E,2744.991
2019-01-28 19 E,3150.4905
2019-01-28 20 E,3276.7573
2019-01-28 21 E,3233.8564
2019-01-28 22 E,3162.1335
2019-01-28 23 E,3004.56
2019-01-28 24 E,2794.6077
2019-01-29 01 E,2474.3442
2019-01-29 02 E,2108.6035
2019-01-29 03 E,1981.1093
2019-01-29 04 E,2008.1743
2019-01-29 05 E,2175.9583
2019-01-29 06 E,2291.77
2019-01-29 07 E,2638.1787
2019-01-29 08 E,3067.0974
2019-01-29 09 E,3086.416
2019-01-29 10 E,3038.0513
2019-01-29 11 E,2951.99
2019-01-29 12 E,2634.6477
2019-01-29 13 E,2373.6877
2019-01-29 14 E,2305.5535
2019-01-29 15 E,2200.6875
2019-01-29 16 E,2192.3926
2019-01-29 17 E,2238.517
2019-01-29 18 E,2546.454
2019-01-29 19 E,3014.3918
2019-01-29 20 E,3122.7007
2019-01-29 21 E,3128.4663
2019-01-29 22 E,3026.537
2019-01-29 23 E,2865.8484
2019-01-29 24 E,2641.4863
2019-01-30 01 E,2250.4814
2019-01-30 02 E,1899.6383
2019-01-30 03 E,1749.6956
2019-01-30 04 E,1795.7653
2019-01-30 05 E,1965.2267
2019-01-30 06 E,2079.5972
2019-01-30 07 E,2403.711
2019-01-30 08 E,2764.2185
2019-01-30 09 E,2796.5737
2019-01-30 10 E,2743.3076
2019-01-30 11 E,2630.3384
2019-01-30 12 E,2334.5725
2019-01-30 13 E,2208.5007
2019-01-30 14 E,2193.3206
2019-01-30 15 E,2078.162
2019-01-30 16 E,2070.2996
2019-01-30 17 E,2114.9475
2019-01-30 18 E,2473.5784
2019-01-30 19 E,3006.9258
2019-01-30 20 E,2873.945
2019-01-30 21 E,2863.039
2019-01-30 22 E,2753.4473
2019-01-30 23 E,2619.8035
2019-01-30 24 E,2393.8643
2019-01-31 01 E,2132.4502
2019-01-31 02 E,1787.1656
2019-01-31 03 E,1614.4988
2019-01-31 04 E,1681.81
2019-01-31 05 E,1846.4293
2019-01-31 06 E,1990.3152
2019-01-31 07 E,2318.2456
2019-01-31 08 E,2668.5706
2019-01-31 09 E,2667.1292
2019-01-31 10 E,2517.7231
2019-01-31 11 E,2464.7493
2019-01-31 12 E,2354.4368
2019-01-31 13 E,2062.074
2019-01-31 14 E,1976.815
2019-01-31 15 E,1878.6794
2019-01-31 16 E,1875.9198
2019-01-31 17 E,1910.1973
2019-01-31 18 E,2252.9905
2019-01-31 19 E,2727.7183
2019-01-31 20 E,2913.6812
2019-01-31 21 E,2672.5696
2019-01-31 22 E,2552.6785
2019-01-31 23 E,2407.5369
2019-01-31 24 E,2273.3733
2019-02-01 01 E,2436.2769
2019-02-01 02 E,2060.138
2019-02-01 03 E,1919.0903
2019-02-01 04 E,1945.5386
2019-02-01 05 E,2131.436
2019-02-01 06 E,2264.5962
2019-02-01 07 E,2565.3767
2019-02-01 08 E,2932.0413
2019-02-01 09 E,2998.2068
2019-02-01 10 E,2888.7373
2019-02-01 11 E,2815.745
2019-02-01 12 E,2512.6545
2019-02-01 13 E,2323.7415
2019-02-01 14 E,2208.1218
2019-02-01 15 E,2082.9385
2019-02-01 16 E,2074.5066
2019-02-01 17 E,2124.1023
2019-02-01 18 E,2460.2134
2019-02-01 19 E,2965.4077
2019-02-01 20 E,3102.609
2019-02-01 21 E,3087.1462
2019-02-01 22 E,3003.324
2019-02-01 23 E,2903.3132
2019-02-01 24 E,2706.6382
2019-02-02 01 E,2363.3093
2019-02-02 02 E,2060.6294
2019-02-02 03 E,1914.0378
2019-02-02 04 E,1941.2797
2019-02-02 05 E,2135.9038
2019-02-02 06 E,2258.979
2019-02-02 07 E,2581.084
2019-02-02 08 E,2976.6152
2019-02-02 09 E,3018.9683
2019-02-02 10 E,2968.649
2019-02-02 11 E,2878.4502
2019-02-02 12 E,2567.1963
2019-02-02 13 E,2342.8884
2019-02-02 14 E,2226.1604
2019-02-02 15 E,2139.677
2019-02-02 16 E,2131.245
2019-02-02 17 E,2183.5405
2019-02-02 18 E,2479.979
2019-02-02 19 E,2989.36
2019-02-02 20 E,3126.0823
2019-02-02 21 E,3122.003
2019-02-02 22 E,3034.7456
2019-02-02 23 E,2883.535
2019-02-02 24 E,2685.6577
2019-02-03 01 E,2370.372
2019-02-03 02 E,2067.6921
2019-02-03 03 E,1922.8545
2019-02-03 04 E,1950.0963
2019-02-03 05 E,2144.72
2019-02-03 06 E,2267.7952
2019-02-03 07 E,2589.9001
2019-02-03 08 E,2990.1458
2019-02-03 09 E,3032.2317
2019-02-03 10 E,2980.5762
2019-02-03 11 E,2890.413
2019-02-03 12 E,2585.6404
2019-02-03 13 E,2348.949
2019-02-03 14 E,2236.6816
2019-02-03 15 E,2150.1982
2019-02-03 16 E,2141.7664
2019-02-03 17 E,2194.0618
2019-02-03 18 E,2490.5002
2019-02-03 19 E,3062.9077
2019-02-03 20 E,3136.6035
2019-02-03 21 E,3129.3713
2019-02-03 22 E,3045.804
2019-02-03 23 E,2894.5933
2019-02-03 24 E,2696.716
2019-02-04 01 E,2562.045
2019-02-04 02 E,2124.2205
2019-02-04 03 E,1961.2775
2019-02-04 04 E,2029.3667
2019-02-04 05 E,2253.9634
2019-02-04 06 E,2397.853
2019-02-04 07 E,2750.9937
2019-02-04 08 E,3176.622
2019-02-04 09 E,3229.1963
2019-02-04 10 E,3160.4685
2019-02-04 11 E,3028.6255
2019-02-04 12 E,2754.3877
2019-02-04 13 E,2493.721
2019-02-04 14 E,2352.943
2019-02-04 15 E,2303.5593
2019-02-04 16 E,2295.3438
2019-02-04 17 E,2359.8145
2019-02-04 18 E,2708.1301
2019-02-04 19 E,3170.8481
2019-02-04 20 E,3296.3381
2019-02-04 21 E,3283.3992
2019-02-04 22 E,3171.6611
2019-02-04 23 E,3060.1567
2019-02-04 24 E,2833.786
2019-02-05 01 E,2559.785
2019-02-05 02 E,2121.9604
2019-02-05 03 E,1959.0175
2019-02-05 04 E,2027.1067
2019-02-05 05 E,2251.7031
2019-02-05 06 E,2395.5933
2019-02-05 07 E,2747.2124
2019-02-05 08 E,3176.0913
2019-02-05 09 E,3228.6655
2019-02-05 10 E,3158.1824
2019-02-05 11 E,3026.3394
2019-02-05 12 E,2753.857
2019-02-05 13 E,2493.1902
2019-02-05 14 E,2352.4124
2019-02-05 15 E,2303.0286
2019-02-05 16 E,2294.813
2019-02-05 17 E,2359.2837
2019-02-05 18 E,2707.5994
2019-02-05 19 E,3170.3174
2019-02-05 20 E,3295.8074
2019-02-05 21 E,3282.8684
2019-02-05 22 E,3171.1304
2019-02-05 23 E,3059.626
2019-02-05 24 E,2833.2551
2019-02-06 01 E,2559.0076
2019-02-06 02 E,2121.183
2019-02-06 03 E,1998.1177
2019-02-06 04 E,2031.0845
2019-02-06 05 E,2255.9805
2019-02-06 06 E,2414.9614
2019-02-06 07 E,2743.262
2019-02-06 08 E,3172.1404
2019-02-06 09 E,3212.2297
2019-02-06 10 E,3144.5828
2019-02-06 11 E,3011.961
2019-02-06 12 E,2738.637
2019-02-06 13 E,2475.3994
2019-02-06 14 E,2341.6514
2019-02-06 15 E,2292.2676
2019-02-06 16 E,2284.052
2019-02-06 17 E,2348.5227
2019-02-06 18 E,2696.8384
2019-02-06 19 E,3152.5266
2019-02-06 20 E,3280.6028
2019-02-06 21 E,3272.3604
2019-02-06 22 E,3163.6543
2019-02-06 23 E,3052.15
2019-02-06 24 E,2825.779
2019-02-07 01 E,2549.9
2019-02-07 02 E,2116.166
2019-02-07 03 E,2023.3591
2019-02-07 04 E,2100.7534
2019-02-07 05 E,2352.0005
2019-02-07 06 E,2492.3228
2019-02-07 07 E,2864.0276
2019-02-07 08 E,3337.1326
2019-02-07 09 E,3371.2188
2019-02-07 10 E,3225.8804
2019-02-07 11 E,3068.348
2019-02-07 12 E,2814.8708
2019-02-07 13 E,2589.4885
2019-02-07 14 E,2396.01
2019-02-07 15 E,2287.4785
2019-02-07 16 E,2279.263
2019-02-07 17 E,2350.479
2019-02-07 18 E,2716.396
2019-02-07 19 E,3152.8413
2019-02-07 20 E,3281.7437
2019-02-07 21 E,3272.675
2019-02-07 22 E,3196.4114
2019-02-07 23 E,3077.069
2019-02-07 24 E,2849.148
2019-02-08 01 E,2584.6318
2019-02-08 02 E,2233.82
2019-02-08 03 E,2097.3132
2019-02-08 04 E,2151.6328
2019-02-08 05 E,2405.1663
2019-02-08 06 E,2574.1384
2019-02-08 07 E,2896.5166
2019-02-08 08 E,3376.1318
2019-02-08 09 E,3405.9446
2019-02-08 10 E,3282.7205
2019-02-08 11 E,3126.8125
2019-02-08 12 E,2869.2664
2019-02-08 13 E,2607.6086
2019-02-08 14 E,2493.5354
2019-02-08 15 E,2354.8447
2019-02-08 16 E,2349.1775
2019-02-08 17 E,2428.5276
2019-02-08 18 E,2791.2449
2019-02-08 19 E,3267.1536
2019-02-08 20 E,3336.115
2019-02-08 21 E,3343.8074
2019-02-08 22 E,3273.7532
2019-02-08 23 E,3192.3333
2019-02-08 24 E,2980.643
2019-02-09 01 E,2553.7234
2019-02-09 02 E,2150.5425
2019-02-09 03 E,2007.7261
2019-02-09 04 E,2085.1204
2019-02-09 05 E,2336.3674
2019-02-09 06 E,2480.025
2019-02-09 07 E,2851.7292
2019-02-09 08 E,3316.5095
2019-02-09 09 E,3349.9907
2019-02-09 10 E,3201.3171
2019-02-09 11 E,3028.2449
2019-02-09 12 E,2785.4424
2019-02-09 13 E,2560.747
2019-02-09 14 E,2397.791
2019-02-09 15 E,2302.5986
2019-02-09 16 E,2294.383
2019-02-09 17 E,2366.9973
2019-02-09 18 E,2694.011
2019-02-09 19 E,3204.313
2019-02-09 20 E,3251.965
2019-02-09 21 E,3271.1567
2019-02-09 22 E,3167.4558
2019-02-09 23 E,3098.2974
2019-02-09 24 E,2873.727
2019-02-10 01 E,2576.132
2019-02-10 02 E,2155.1445
2019-02-10 03 E,2059.6814
2019-02-10 04 E,2119.2068
2019-02-10 05 E,2339.6494
2019-02-10 06 E,2509.4146
2019-02-10 07 E,2881.119
2019-02-10 08 E,3323.9087
2019-02-10 09 E,3364.1353
2019-02-10 10 E,3214.9526
2019-02-10 11 E,3052.8972
2019-02-10 12 E,2803.8762
2019-02-10 13 E,2579.181
2019-02-10 14 E,2429.7317
2019-02-10 15 E,2350.2563
2019-02-10 16 E,2344.589
2019-02-10 17 E,2423.9392
2019-02-10 18 E,2717.0344
2019-02-10 19 E,3231.7175
2019-02-10 20 E,3307.2368
2019-02-10 21 E,3286.584
2019-02-10 22 E,3205.0002
2019-02-10 23 E,3105.2053
2019-02-10 24 E,2880.635
2019-02-11 01 E,2525.509
2019-02-11 02 E,2134.5317
2019-02-11 03 E,1971.5885
2019-02-11 04 E,2038.954
2019-02-11 05 E,2267.1042
2019-02-11 06 E,2406.6772
2019-02-11 07 E,2756.7078
2019-02-11 08 E,3196.1008
2019-02-11 09 E,3240.3093
2019-02-11 10 E,3173.696
2019-02-11 11 E,3019.167
2019-02-11 12 E,2644.8408
2019-02-11 13 E,2468.197
2019-02-11 14 E,2343.6501
2019-02-11 15 E,2262.9224
2019-02-11 16 E,2254.4905
2019-02-11 17 E,2310.125
2019-02-11 18 E,2593.63
2019-02-11 19 E,3177.5378
2019-02-11 20 E,3230.4517
2019-02-11 21 E,3177.5425
2019-02-11 22 E,3130.5637
2019-02-11 23 E,2993.6143
2019-02-11 24 E,2775.431
2019-02-12 01 E,2456.1082
2019-02-12 02 E,2075.8318
2019-02-12 03 E,1932.4634
2019-02-12 04 E,1958.9818
2019-02-12 05 E,2155.2275
2019-02-12 06 E,2307.7542
2019-02-12 07 E,2630.9336
2019-02-12 08 E,3061.272
2019-02-12 09 E,3113.7776
2019-02-12 10 E,3027.2334
2019-02-12 11 E,2937.7754
2019-02-12 12 E,2606.134
2019-02-12 13 E,2418.4695
2019-02-12 14 E,2287.6863
2019-02-12 15 E,2174.728
2019-02-12 16 E,2166.2961
2019-02-12 17 E,2221.242
2019-02-12 18 E,2526.668
2019-02-12 19 E,3093.8035
2019-02-12 20 E,3227.6025
2019-02-12 21 E,3168.7622
2019-02-12 22 E,3072.0786
2019-02-12 23 E,2918.95
2019-02-12 24 E,2720.7043
2019-02-13 01 E,2452.555
2019-02-13 02 E,2080.4668
2019-02-13 03 E,1934.1008
2019-02-13 04 E,1960.6193
2019-02-13 05 E,2156.0713
2019-02-13 06 E,2279.1465
2019-02-13 07 E,2603.8245
2019-02-13 08 E,3023.273
2019-02-13 09 E,3075.7786
2019-02-13 10 E,3020.9368
2019-02-13 11 E,2838.2627
2019-02-13 12 E,2519.9868
2019-02-13 13 E,2308.4668
2019-02-13 14 E,2211.9038
2019-02-13 15 E,2102.5208
2019-02-13 16 E,2094.0889
2019-02-13 17 E,2147.4204
2019-02-13 18 E,2464.4712
2019-02-13 19 E,2973.0598
2019-02-13 20 E,3122.0056
2019-02-13 21 E,3152.586
2019-02-13 22 E,3066.124
2019-02-13 23 E,2894.2498
2019-02-13 24 E,2658.9624
2019-02-14 01 E,2362.503
2019-02-14 02 E,2057.4985
2019-02-14 03 E,1911.1323
2019-02-14 04 E,1937.6508
2019-02-14 05 E,2134.2375
2019-02-14 06 E,2257.3127
2019-02-14 07 E,2581.9907
2019-02-14 08 E,2998.6453
2019-02-14 09 E,3051.151
2019-02-14 10 E,2957.1106
2019-02-14 11 E,2813.635
2019-02-14 12 E,2492.9985
2019-02-14 13 E,2256.4373
2019-02-14 14 E,2168.1975
2019-02-14 15 E,2067.6785
2019-02-14 16 E,2059.2466
2019-02-14 17 E,2110.4504
2019-02-14 18 E,2418.637
2019-02-14 19 E,2920.333
2019-02-14 20 E,3090.9744
2019-02-14 21 E,3079.548
2019-02-14 22 E,3031.3518
2019-02-14 23 E,2865.182
2019-02-14 24 E,2629.248
2019-02-15 01 E,2342.8848
2019-02-15 02 E,1970.7982
2019-02-15 03 E,1895.3063
2019-02-15 04 E,1921.8247
2019-02-15 05 E,2106.6438
2019-02-15 06 E,2233.577
2019-02-15 07 E,2519.3718
2019-02-15 08 E,2939.8284
2019-02-15 09 E,2994.7505
2019-02-15 10 E,2941.3516
2019-02-15 11 E,2772.0664
2019-02-15 12 E,2431.59
2019-02-15 13 E,2222.1416
2019-02-15 14 E,2134.7095
2019-02-15 15 E,2014.2491
2019-02-15 16 E,2005.8167
2019-02-15 17 E,2057.0215
2019-02-15 18 E,2387.94
2019-02-15 19 E,2886.3445
2019-02-15 20 E,2995.1257
2019-02-15 21 E,3016.7156
2019-02-15 22 E,2955.8662
2019-02-15 23 E,2822.3674
2019-02-15 24 E,2610.541
2019-02-16 01 E,2315.1636
2019-02-16 02 E,1969.8519
2019-02-16 03 E,1827.276
2019-02-16 04 E,1920.8784
2019-02-16 05 E,2105.6978
2019-02-16 06 E,2231.4966
2019-02-16 07 E,2517.2915
2019-02-16 08 E,2938.8823
2019-02-16 09 E,2988.0215
2019-02-16 10 E,2903.046
2019-02-16 11 E,2769.6343
2019-02-16 12 E,2433.6267
2019-02-16 13 E,2214.4658
2019-02-16 14 E,2135.552
2019-02-16 15 E,2006.0037
2019-02-16 16 E,1997.5712
2019-02-16 17 E,2048.775
2019-02-16 18 E,2357.6353
2019-02-16 19 E,2876.517
2019-02-16 20 E,2954.7646
2019-02-16 21 E,3017.5728
2019-02-16 22 E,2926.1658
2019-02-16 23 E,2770.0366
2019-02-16 24 E,2586.134
2019-02-17 01 E,2270.413
